<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <vwap_reset>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>
22.01.2019,13:15:00,154.750,154.750,154.160,154.310,728626,155.502,154.920,154.493,-0.45,-0.37,-0.08,0.00
22.01.2019,13:30:00,154.292,154.500,153.940,154.291,789076,155.413,154.794,154.369,-0.48,-0.39,-0.09,0.00
22.01.2019,13:45:00,154.290,154.450,154.170,154.310,506796,155.331,154.697,154.353,-0.49,-0.41,-0.08,0.00
22.01.2019,14:00:00,154.320,154.720,154.270,154.323,488544,155.256,154.622,154.364,-0.50,-0.43,-0.07,0.00
22.01.2019,14:15:00,154.310,154.410,153.915,153.930,752013,155.158,154.484,154.141,-0.53,-0.45,-0.08,0.00
22.01.2019,14:30:00,153.930,154.090,153.580,153.672,642832,155.048,154.322,153.992,-0.56,-0.47,-0.09,0.00
22.01.2019,14:45:00,153.670,154.040,153.330,153.390,789054,154.925,154.135,153.853,-0.61,-0.50,-0.11,0.00
22.01.2019,15:00:00,153.370,153.480,152.875,153.194,1187578,154.797,153.947,153.634,-0.65,-0.53,-0.12,0.00
22.01.2019,15:15:00,153.190,153.190,152.680,152.840,868932,154.652,153.726,153.499,-0.71,-0.57,-0.14,0.00
22.01.2019,15:30:00,152.850,153.480,152.785,153.377,774280,154.557,153.656,153.441,-0.70,-0.59,-0.11,0.00
22.01.2019,15:45:00,153.380,154.020,152.870,153.606,1266181,154.487,153.646,153.446,-0.67,-0.61,-0.06,0.00
22.01.2019,16:00:00,153.600,153.730,152.620,153.690,2817147,154.428,153.655,153.435,-0.63,-0.61,-0.02,0.00
23.01.2019,09:45:00,154.150,154.670,153.860,154.620,1669048,154.442,153.848,154.325,-0.52,-0.59,0.08,0.00
23.01.2019,10:00:00,154.600,155.140,154.580,154.610,1185702,154.455,154.000,154.494,-0.42,-0.56,0.13,0.00
23.01.2019,10:15:00,154.616,154.990,154.510,154.615,719596,154.467,154.123,154.532,-0.35,-0.52,0.17,0.00
23.01.2019,10:30:00,154.620,154.730,153.760,153.830,826164,154.419,154.065,154.476,-0.34,-0.48,0.14,0.00
23.01.2019,10:45:00,153.850,154.140,153.670,153.800,775461,154.373,154.012,154.385,-0.34,-0.45,0.11,0.00
23.01.2019,11:00:00,153.800,153.800,153.370,153.675,625401,154.322,153.944,154.307,-0.34,-0.43,0.09,0.00
23.01.2019,11:15:00,153.674,153.720,153.180,153.219,713089,154.240,153.799,154.213,-0.38,-0.42,0.04,0.00
23.01.2019,11:30:00,153.205,153.340,152.630,152.900,783369,154.141,153.619,154.085,-0.43,-0.42,-0.00,0.00
23.01.2019,11:45:00,152.900,153.160,152.700,152.730,532047,154.036,153.442,154.002,-0.47,-0.43,-0.04,0.00
23.01.2019,12:00:00,152.710,152.800,152.040,152.243,928258,153.903,153.202,153.838,-0.54,-0.46,-0.09,0.00
23.01.2019,12:15:00,152.240,152.390,151.700,151.954,845333,153.759,152.952,153.682,-0.62,-0.49,-0.13,0.00
23.01.2019,12:30:00,151.953,152.380,151.710,152.260,570712,153.648,152.814,153.592,-0.64,-0.52,-0.12,0.00
23.01.2019,12:45:00,152.250,152.480,152.086,152.415,325991,153.557,152.734,153.552,-0.64,-0.54,-0.10,0.00
23.01.2019,13:00:00,152.400,152.790,152.400,152.660,552295,153.490,152.719,153.503,-0.61,-0.56,-0.06,0.00
23.01.2019,13:15:00,152.680,152.710,152.150,152.334,398731,153.405,152.642,152.469,-0.61,-0.57,-0.04,0.00
23.01.2019,13:30:00,152.370,152.990,152.360,152.840,469959,153.363,152.682,152.561,-0.56,-0.57,0.00,0.00
23.01.2019,13:45:00,152.840,153.180,152.830,153.060,468662,153.340,152.757,152.707,-0.50,-0.55,0.05,0.00
23.01.2019,14:00:00,153.074,153.310,153.030,153.240,549319,153.333,152.854,152.840,-0.43,-0.53,0.10,0.00
23.01.2019,14:15:00,153.270,153.610,153.080,153.100,609265,153.316,152.903,153.265,-0.38,-0.50,0.12,0.00
23.01.2019,14:30:00,153.100,153.340,152.729,153.310,551637,153.315,152.985,153.196,-0.32,-0.46,0.14,0.00
23.01.2019,14:45:00,153.310,153.314,152.880,152.880,616155,153.283,152.964,153.161,-0.31,-0.43,0.12,0.00
23.01.2019,15:00:00,152.870,153.220,152.660,153.100,573725,153.269,152.991,153.113,-0.28,-0.40,0.13,0.00
23.01.2019,15:15:00,153.100,153.420,153.030,153.250,541109,153.268,153.043,153.129,-0.24,-0.37,0.13,0.00
23.01.2019,15:30:00,153.256,153.820,153.251,153.760,722397,153.304,153.186,153.208,-0.16,-0.33,0.17,0.00
23.01.2019,15:45:00,153.770,153.830,153.560,153.590,567473,153.326,153.267,153.273,-0.11,-0.28,0.17,0.00
23.01.2019,16:00:00,153.590,153.970,153.470,153.970,1185986,153.373,153.408,153.378,-0.04,-0.24,0.19,0.00
24.01.2019,09:45:00,154.130,154.480,153.600,153.768,1521848,153.403,153.480,153.995,-0.01,-0.19,0.18,0.00
24.01.2019,10:00:00,153.770,154.020,152.970,153.050,1402343,153.376,153.394,153.735,-0.03,-0.16,0.13,0.00
24.01.2019,10:15:00,153.060,153.240,152.790,153.190,1128042,153.363,153.353,153.550,-0.04,-0.14,0.09,0.00
24.01.2019,10:30:00,153.181,153.640,153.103,153.540,1101189,153.376,153.390,153.510,-0.02,-0.11,0.09,0.00
24.01.2019,10:45:00,153.550,153.620,152.860,152.870,708266,153.338,153.286,153.476,-0.06,-0.10,0.04,0.00
24.01.2019,11:00:00,152.875,153.040,152.280,152.310,874559,153.262,153.091,153.366,-0.13,-0.11,-0.02,0.00
24.01.2019,11:15:00,152.300,152.550,151.870,152.120,954112,153.178,152.897,153.222,-0.20,-0.13,-0.08,0.00
24.01.2019,11:30:00,152.120,152.310,151.967,152.150,675382,153.101,152.747,153.135,-0.25,-0.15,-0.10,0.00
24.01.2019,11:45:00,152.150,152.750,152.070,152.620,790471,153.066,152.722,153.071,-0.25,-0.17,-0.08,0.00
24.01.2019,12:00:00,152.630,153.030,152.520,152.955,614518,153.058,152.769,153.053,-0.22,-0.18,-0.04,0.00
24.01.2019,12:15:00,152.950,152.950,152.420,152.560,470249,153.021,152.727,153.038,-0.23,-0.19,-0.04,0.00
24.01.2019,12:30:00,152.560,152.820,152.520,152.658,354828,152.994,152.713,153.024,-0.22,-0.20,-0.02,0.00
24.01.2019,12:45:00,152.660,152.850,152.270,152.350,458886,152.946,152.640,153.004,-0.24,-0.21,-0.03,0.00
24.01.2019,13:00:00,152.363,152.490,152.140,152.220,370005,152.892,152.556,152.981,-0.26,-0.22,-0.04,0.00
24.01.2019,13:15:00,152.210,152.310,151.970,152.210,539770,152.842,152.487,152.175,-0.27,-0.23,-0.05,0.00
24.01.2019,13:30:00,152.200,152.400,152.080,152.280,327428,152.800,152.446,152.200,-0.28,-0.24,-0.04,0.00
24.01.2019,13:45:00,152.290,152.390,151.830,151.860,580020,152.731,152.329,152.157,-0.31,-0.25,-0.06,0.00
24.01.2019,14:00:00,151.860,152.100,151.820,152.030,480966,152.679,152.269,152.106,-0.32,-0.27,-0.05,0.00
24.01.2019,14:15:00,152.030,152.250,151.850,152.025,638560,152.630,152.220,152.039,-0.32,-0.28,-0.04,0.00
24.01.2019,14:30:00,152.020,152.113,151.790,151.884,576368,152.575,152.153,151.997,-0.33,-0.29,-0.04,0.00
24.01.2019,14:45:00,151.885,152.090,151.740,151.965,566049,152.530,152.115,151.973,-0.33,-0.30,-0.03,0.00
24.01.2019,15:00:00,151.960,152.320,151.870,152.225,582430,152.507,152.137,152.003,-0.30,-0.30,-0.01,0.00
24.01.2019,15:15:00,152.220,152.500,152.122,152.365,619074,152.497,152.183,152.065,-0.27,-0.29,0.02,0.00
24.01.2019,15:30:00,152.370,152.520,152.310,152.370,468759,152.487,152.220,152.109,-0.24,-0.28,0.04,0.00
24.01.2019,15:45:00,152.370,152.400,152.085,152.150,680858,152.462,152.206,152.133,-0.23,-0.27,0.04,0.00
24.01.2019,16:00:00,152.160,152.750,152.130,152.710,1610207,152.481,152.307,152.218,-0.17,-0.25,0.08,0.00
25.01.2019,09:45:00,155.280,155.480,154.320,155.230,3165352,152.684,152.892,155.077,0.07,-0.19,0.26,0.00
25.01.2019,10:00:00,155.210,156.360,155.150,156.321,2428511,152.954,153.577,155.374,0.35,-0.08,0.43,0.00
25.01.2019,10:15:00,156.310,157.070,156.280,156.970,2331175,153.251,154.256,155.751,0.62,0.06,0.56,0.00
25.01.2019,10:30:00,156.970,157.000,156.450,156.740,1287624,153.510,154.753,155.897,0.80,0.21,0.59,0.00
25.01.2019,10:45:00,156.730,157.250,156.510,157.210,1122274,153.784,155.244,156.008,0.97,0.36,0.61,0.00
25.01.2019,11:00:00,157.240,157.250,156.830,157.160,870133,154.034,155.627,156.095,1.09,0.51,0.58,0.00
25.01.2019,11:15:00,157.160,157.250,156.660,156.660,858355,154.228,155.834,156.154,1.13,0.63,0.50,0.00
25.01.2019,11:30:00,156.650,156.650,156.230,156.360,855971,154.386,155.939,156.175,1.13,0.73,0.40,0.00
25.01.2019,11:45:00,156.380,156.960,156.360,156.920,839590,154.574,156.135,156.205,1.16,0.82,0.34,0.00
25.01.2019,12:00:00,156.930,157.100,156.830,157.010,755242,154.754,156.310,156.244,1.17,0.89,0.29,0.00
25.01.2019,12:15:00,157.010,157.050,156.590,156.666,552439,154.896,156.381,156.266,1.15,0.94,0.21,0.00
25.01.2019,12:30:00,156.680,157.020,156.610,156.940,474270,155.047,156.493,156.282,1.13,0.98,0.15,0.00
25.01.2019,12:45:00,156.930,157.220,156.870,157.020,631070,155.194,156.598,156.311,1.12,1.01,0.11,0.00
25.01.2019,13:00:00,157.020,157.020,156.560,156.860,658873,155.317,156.651,156.333,1.08,1.02,0.06,0.00
25.01.2019,13:15:00,156.860,157.020,156.620,156.830,429819,155.429,156.687,156.833,1.03,1.02,0.01,0.00
25.01.2019,13:30:00,156.830,157.230,156.760,157.150,568625,155.557,156.779,156.924,1.01,1.02,-0.01,0.00
25.01.2019,13:45:00,157.150,157.530,157.140,157.430,825482,155.695,156.909,157.100,1.00,1.02,-0.01,0.00
25.01.2019,14:00:00,157.450,157.640,157.400,157.627,512782,155.838,157.053,157.194,1.00,1.01,-0.01,0.00
25.01.2019,14:15:00,157.640,157.990,157.560,157.780,905708,155.982,157.198,157.743,1.00,1.01,-0.01,0.00
25.01.2019,14:30:00,157.780,158.130,157.273,157.450,1196212,156.091,157.249,157.695,0.97,1.00,-0.04,0.00
25.01.2019,14:45:00,157.450,157.910,157.360,157.822,737238,156.219,157.363,157.679,0.96,0.99,-0.04,0.00
25.01.2019,15:00:00,157.815,157.840,157.480,157.618,587120,156.323,157.414,157.681,0.92,0.98,-0.06,0.00
25.01.2019,15:15:00,157.610,157.650,157.310,157.488,565615,156.409,157.429,157.657,0.87,0.96,-0.09,0.00
25.01.2019,15:30:00,157.500,157.880,157.460,157.550,780114,156.494,157.453,157.647,0.83,0.93,-0.10,0.00
25.01.2019,15:45:00,157.550,157.730,157.220,157.590,1310645,156.575,157.481,157.621,0.79,0.90,-0.11,0.00
25.01.2019,16:00:00,157.580,158.020,157.460,157.720,2321821,156.660,157.528,157.641,0.76,0.87,-0.12,0.00
28.01.2019,09:45:00,155.530,155.950,154.460,154.840,2565257,156.525,156.991,155.195,0.50,0.80,-0.30,0.00
28.01.2019,10:00:00,154.840,154.860,153.660,154.570,1878492,156.380,156.507,154.894,0.26,0.69,-0.43,0.00
28.01.2019,10:15:00,154.570,155.670,154.320,155.140,1346087,156.288,156.233,154.901,0.12,0.58,-0.45,0.00
28.01.2019,10:30:00,155.140,155.640,155.110,155.290,829576,156.214,156.045,154.950,0.03,0.47,-0.44,0.00
28.01.2019,10:45:00,155.270,155.320,154.800,155.010,766582,156.125,155.838,154.966,-0.07,0.36,-0.43,0.00
28.01.2019,11:00:00,155.020,155.100,154.350,154.370,907715,155.995,155.544,154.938,-0.20,0.25,-0.45,0.00
28.01.2019,11:15:00,154.350,155.040,154.250,154.960,904660,155.918,155.427,154.910,-0.25,0.15,-0.40,0.00
28.01.2019,11:30:00,154.980,155.176,154.760,154.890,622888,155.842,155.320,154.912,-0.30,0.06,-0.36,0.00
28.01.2019,11:45:00,154.900,155.100,154.776,154.940,500360,155.775,155.244,154.913,-0.32,-0.02,-0.31,0.00
28.01.2019,12:00:00,154.950,155.100,154.360,154.460,588560,155.678,155.087,154.903,-0.38,-0.09,-0.29,0.00
28.01.2019,12:15:00,154.460,154.870,154.370,154.620,379628,155.600,154.994,154.892,-0.40,-0.15,-0.25,0.00
28.01.2019,12:30:00,154.620,155.080,154.620,155.026,359301,155.557,155.000,154.890,-0.39,-0.20,-0.19,0.00
28.01.2019,12:45:00,155.030,155.140,154.800,154.959,328828,155.513,154.992,154.893,-0.38,-0.24,-0.14,0.00
28.01.2019,13:00:00,154.950,155.137,154.830,154.830,497560,155.462,154.960,154.894,-0.37,-0.26,-0.11,0.00
28.01.2019,13:15:00,154.840,155.340,154.780,155.310,442108,155.451,155.030,155.067,-0.33,-0.28,-0.05,0.00
28.01.2019,13:30:00,155.316,155.820,155.180,155.590,701611,155.461,155.142,155.318,-0.27,-0.27,0.01,0.00
28.01.2019,13:45:00,155.570,155.860,155.570,155.650,401307,155.475,155.243,155.408,-0.21,-0.26,0.05,0.00
28.01.2019,14:00:00,155.655,156.020,155.630,155.740,491172,155.495,155.343,155.493,-0.16,-0.24,0.08,0.00
28.01.2019,14:15:00,155.750,156.050,155.650,155.890,531985,155.524,155.452,155.835,-0.10,-0.21,0.11,0.00
28.01.2019,14:30:00,155.890,156.000,155.530,155.700,494824,155.537,155.502,155.808,-0.07,-0.18,0.11,0.00
28.01.2019,14:45:00,155.710,155.930,155.580,155.680,491444,155.548,155.537,155.781,-0.05,-0.16,0.11,0.00
28.01.2019,15:00:00,155.690,156.280,155.690,156.020,633628,155.583,155.634,155.822,-0.00,-0.13,0.12,0.00
28.01.2019,15:15:00,156.020,156.183,155.670,155.950,642790,155.610,155.697,155.853,0.03,-0.10,0.12,0.00
28.01.2019,15:30:00,155.970,156.100,155.780,155.940,810539,155.634,155.746,155.874,0.05,-0.07,0.12,0.00
28.01.2019,15:45:00,155.945,156.060,155.760,155.800,637993,155.647,155.757,155.877,0.05,-0.04,0.10,0.00
28.01.2019,16:00:00,155.780,156.330,155.730,156.300,1237206,155.695,155.865,155.912,0.10,-0.01,0.11,0.00
29.01.2019,09:45:00,156.250,157.150,155.900,157.040,2102069,155.795,156.100,156.585,0.19,0.03,0.16,0.00
