<Date>, <Time>, <Open>, <High>, <Low>, <Close>, <Volume>, <AvgExp>, <AvgExp>, <vwap_reset>, <MACD>, <MACDAvg>, <MACDDiff>, <ZeroLine>
05.02.2018,15:30:00,218.030,221.177,216.600,220.021,1605387,226.174,222.530,219.578,-2.89,-2.60,-0.29,0.00
05.02.2018,15:45:00,220.220,220.380,217.080,218.025,1130101,225.570,221.629,219.480,-3.10,-2.70,-0.40,0.00
05.02.2018,16:00:00,218.020,218.033,213.640,213.670,1687501,224.689,220.037,218.811,-3.57,-2.87,-0.70,0.00
06.02.2018,09:45:00,204.400,221.490,204.000,220.150,3468623,224.353,220.060,212.510,-3.38,-2.97,-0.41,0.00
06.02.2018,10:00:00,220.210,225.670,218.630,220.770,2536215,224.087,220.202,216.231,-3.15,-3.01,-0.14,0.00
06.02.2018,10:15:00,220.640,222.390,217.770,218.089,1354067,223.643,219.779,216.873,-3.14,-3.03,-0.11,0.00
06.02.2018,10:30:00,218.080,218.819,212.000,215.550,1691945,223.043,218.933,216.731,-3.30,-3.09,-0.22,0.00
06.02.2018,10:45:00,215.590,216.000,212.400,215.420,1110732,222.479,218.231,216.526,-3.40,-3.15,-0.25,0.00
06.02.2018,11:00:00,215.630,218.730,215.430,216.180,910641,222.012,217.821,216.523,-3.38,-3.20,-0.18,0.00
06.02.2018,11:15:00,216.400,217.510,214.480,216.400,549002,221.596,217.536,216.508,-3.31,-3.22,-0.09,0.00
06.02.2018,11:30:00,216.492,218.300,216.000,216.690,471025,221.233,217.367,216.522,-3.19,-3.21,0.02,0.00
06.02.2018,11:45:00,216.600,217.050,214.790,216.740,421104,220.900,217.242,216.514,-3.06,-3.18,0.12,0.00
06.02.2018,12:00:00,216.700,218.580,216.254,217.060,480888,220.616,217.205,216.538,-2.90,-3.13,0.23,0.00
06.02.2018,12:15:00,217.125,219.110,216.800,218.750,460135,220.478,217.514,216.586,-2.60,-3.02,0.42,0.00
06.02.2018,12:30:00,218.749,220.820,217.910,220.675,622786,220.492,218.146,216.716,-2.18,-2.85,0.67,0.00
06.02.2018,12:45:00,220.590,222.450,219.510,220.660,926938,220.505,218.649,216.969,-1.83,-2.65,0.82,0.00
06.02.2018,13:00:00,220.690,220.700,218.900,220.420,467437,220.498,219.003,217.066,-1.56,-2.43,0.87,0.00
06.02.2018,13:15:00,220.380,220.450,217.680,219.395,376293,220.417,219.082,219.476,-1.41,-2.23,0.82,0.00
06.02.2018,13:30:00,219.280,220.320,219.010,219.740,210668,220.366,219.213,219.516,-1.24,-2.03,0.79,0.00
06.02.2018,13:45:00,219.750,220.100,218.000,218.385,254156,220.220,219.048,219.378,-1.21,-1.87,0.66,0.00
06.02.2018,14:00:00,218.250,218.690,216.150,217.000,358669,219.981,218.638,218.823,-1.28,-1.75,0.47,0.00
06.02.2018,14:15:00,216.899,219.000,216.650,218.560,329377,219.876,218.623,217.777,-1.20,-1.64,0.44,0.00
06.02.2018,14:30:00,218.530,218.540,216.150,217.290,301195,219.684,218.356,217.706,-1.22,-1.55,0.34,0.00
06.02.2018,14:45:00,217.202,219.570,216.820,219.570,345576,219.676,218.599,217.913,-1.04,-1.45,0.41,0.00
06.02.2018,15:00:00,219.600,221.310,219.220,221.145,566901,219.785,219.108,218.797,-0.76,-1.31,0.55,0.00
06.02.2018,15:15:00,221.280,223.330,220.980,221.990,837319,219.948,219.684,219.887,-0.47,-1.15,0.68,0.00
06.02.2018,15:30:00,221.980,223.500,221.100,223.375,566703,220.202,220.423,220.387,-0.12,-0.94,0.82,0.00
06.02.2018,15:45:00,223.380,224.900,222.160,224.010,816555,220.484,221.140,221.087,0.20,-0.71,0.91,0.00
06.02.2018,16:00:00,224.050,225.700,223.410,225.560,1224108,220.860,222.024,221.969,0.57,-0.46,1.03,0.00
07.02.2018,09:45:00,229.450,230.000,226.700,228.120,2131831,221.398,223.243,228.568,1.06,-0.15,1.22,0.00
07.02.2018,10:00:00,228.060,229.890,226.790,229.210,1167615,221.976,224.437,228.539,1.52,0.18,1.34,0.00
07.02.2018,10:15:00,229.060,232.500,228.700,231.280,1258314,222.666,225.805,229.049,2.03,0.55,1.48,0.00
07.02.2018,10:30:00,231.320,231.660,229.660,229.940,868223,223.204,226.632,229.304,2.30,0.90,1.40,0.00
07.02.2018,10:45:00,229.995,230.620,228.901,230.200,836623,223.723,227.346,229.388,2.50,1.22,1.28,0.00
07.02.2018,11:00:00,230.140,231.900,230.130,230.840,580026,224.250,228.045,229.503,2.69,1.51,1.17,0.00
07.02.2018,11:15:00,230.910,232.820,230.700,232.820,559711,224.885,229.000,229.678,2.96,1.80,1.15,0.00
07.02.2018,11:30:00,232.760,233.880,232.270,232.840,705946,225.474,229.768,229.962,3.14,2.07,1.07,0.00
07.02.2018,11:45:00,232.940,233.950,232.050,233.850,426101,226.094,230.584,230.123,3.32,2.32,1.00,0.00
07.02.2018,12:00:00,233.840,234.970,233.520,234.590,716166,226.724,231.385,230.441,3.49,2.55,0.93,0.00
07.02.2018,12:15:00,234.535,234.600,233.520,233.950,323137,227.259,231.898,230.566,3.53,2.75,0.78,0.00
07.02.2018,12:30:00,234.040,234.070,232.460,232.800,372094,227.669,232.079,230.670,3.43,2.88,0.54,0.00
07.02.2018,12:45:00,232.878,233.190,231.000,231.910,428607,227.984,232.045,230.735,3.24,2.96,0.28,0.00
07.02.2018,13:00:00,231.975,232.680,230.270,230.450,429172,228.166,231.726,230.760,2.94,2.95,-0.01,0.00
07.02.2018,13:15:00,230.439,231.485,227.220,227.869,696441,228.144,230.955,229.253,2.46,2.85,-0.39,0.00
07.02.2018,13:30:00,227.550,230.320,226.936,230.168,715815,228.294,230.797,228.995,2.24,2.73,-0.49,0.00
07.02.2018,13:45:00,230.245,231.980,229.971,231.653,476762,228.543,230.968,229.491,2.17,2.62,-0.45,0.00
07.02.2018,14:00:00,231.680,232.090,230.500,231.080,353780,228.731,230.991,229.783,2.04,2.50,-0.47,0.00
07.02.2018,14:15:00,231.020,231.030,229.010,229.880,353892,228.816,230.769,230.235,1.81,2.36,-0.55,0.00
07.02.2018,14:30:00,229.903,231.450,229.770,231.030,264417,228.980,230.821,230.365,1.71,2.23,-0.52,0.00
07.02.2018,14:45:00,230.929,231.250,230.000,230.130,271296,229.065,230.683,230.430,1.54,2.10,-0.56,0.00
07.02.2018,15:00:00,230.210,230.320,228.380,229.850,426791,229.123,230.516,230.190,1.37,1.95,-0.58,0.00
07.02.2018,15:15:00,229.840,231.500,229.590,231.495,355836,229.299,230.712,230.278,1.34,1.83,-0.48,0.00
07.02.2018,15:30:00,231.480,231.610,230.150,230.960,381564,229.422,230.762,230.422,1.27,1.72,-0.45,0.00
07.02.2018,15:45:00,230.900,231.860,230.350,231.100,428427,229.546,230.829,230.531,1.21,1.62,-0.41,0.00
07.02.2018,16:00:00,231.145,231.350,228.510,228.810,908693,229.492,230.425,230.376,0.96,1.49,-0.52,0.00
08.02.2018,09:45:00,233.840,235.220,230.800,230.890,1573839,229.595,230.518,232.688,0.93,1.37,-0.45,0.00
